,date,content,year,month,words
483,2022-02-17 21:00:00,户口转入学校集体户口的，生源地填写“北京生源”还是“京外生源”？,2022,2,户口 转入 学校 集体 户口 生源 填写 北京 生源 京外 生源
484,2022-02-17 21:00:00,有uu有市场经济中的知识产权法创新；当代世界经济政治；中国宗教发展史；全球政治经济与国家风险这几门课的二维码吗？下学期想旁听下,2022,2,uu 市场经济 知识产权 创新 当代世界 经济 政治 中国 宗教 发展史 全球 政治经济 国家 风险 几门 二维码 下学期 旁听
485,2022-02-17 21:00:00,请问数据科学概论需要掌握Python吗？要求高吗？选了数科概但没有选 Python，怎么办😭,2022,2,数据 科学 概论 Python 选了 数科概 Python
486,2022-02-17 21:00:00,有姐妹有偿租借小推车吗？孩子想19号下午使用～,2022,2,姐妹 有偿 租借 小推车 孩子 19 下午
487,2022-02-17 21:00:00,微人大怎么进入啊。。。下载了easyconnect然后不知所措啊,2022,2,人大 下载 easyconnect 不知所措
488,2022-02-17 21:00:00,求问离人大比较近的科目四考试地点在哪里😭,2022,2,问离 人大 科目 考试 地点
489,2022-02-17 21:00:00,为啥出入校预约上传不了附件😶,2022,2,为啥 出入 预约 上传 附件
490,2022-02-17 21:00:00,请问师兄师姐4学分连着上的课中间怎么休息啊，是休息10分钟还是30分钟呢，谢谢🌹🌹🌹,2022,2,师兄 师姐 学分 休息 休息 10 分钟 30 分钟 谢谢
423,2022-02-17 21:00:00,大家寒假都做了些什么提升自我的事吗？我打了一寒假音游，除了音游水平之外什么都没有提升🤝,2022,2,寒假 提升 自我 寒假 音游 音游 水平 之外 提升
463,2022-02-17 21:00:00,两只眼睛度数差一百多游泳眼镜怎么买？,2022,2,两只 眼睛 度数 一百多 游泳 眼镜
462,2022-02-17 21:00:00,话说在校生如果是密接的话，是隔离还是做核酸呢？（本人还没去学校，本市有病例，然本区没有，要不要提前去学校呢…）,2022,2,在校生 密接 隔离 核酸 学校 本市 病例 本区 提前 学校
461,2022-02-17 21:00:00,浙江省,2022,2,浙江省
441,2022-02-17 21:00:00,在广州的友友们准备如何返校呀？高铁站和机场都有疫情不能回去～,2022,2,广州 友友 返校 高铁 机场 疫情 回去
442,2022-02-17 21:00:00,大家会删除和前任的照片和聊天记录吗？不删总会忍不住看 删了又觉得应该留下来 很多年以后会是一份美好的回忆 真的好纠结（本人现在无npy）,2022,2,删除 前任 照片 聊天记录 不删 总会 忍不住 留下来 很多年 一份 美好 回忆 纠结 npy
443,2022-02-17 21:00:00,可借知五楼下美甲店会员，可美甲美睫修眉化妆，之前在里面充了钱没用完，充的折扣最高那一档，有需要的可联系我vx：18142555993,2022,2,可借 知五 楼下 美甲店 会员 美甲 美睫 修眉 化妆 充了 没用 折扣 一档 vx 18142555993
444,2022-02-17 21:00:00,之前听师兄师姐们说过做科研不要找室友，想问一下大家是出于什么考虑呢……我个人是觉得室友是相对其他人（比如随机捞的队友）而言我更了解的人，而且也挺靠谱的,2022,2,师兄 师姐 科研 室友 室友 其他人 随机 队友
445,2022-02-17 21:00:00,为什么微人大的进出校预约系统还没开呀😭,2022,2,人大 进出 预约 系统 没开
446,2022-02-17 21:00:00,深圳的还能从广州飞北京吗😭,2022,2,深圳 广州 北京
447,2022-02-17 21:00:00,做牙冠磨了两颗牙，现在牙好酸啊好酸啊好酸啊好酸啊,2022,2,牙冠 两颗 牙好
448,2022-02-17 21:00:00,进出校预约系统为什么显示账号已被禁用 无法进入啊😭😭😭,2022,2,进出 预约 系统 显示 账号 禁用
449,2022-02-17 21:00:00,我家人一直纠结我读的是专硕，说两年的硕士没有三年的好，我该怎么办？每次回家都念叨，我都快烦死了,2022,2,我家 纠结 我读 专硕 两年 硕士 三年 我该 每次 回家 念叨 烦死
450,2022-02-17 21:00:00,求推荐性价比高的手机，3000以内，对拍照要求比较高，拜托拜托,2022,2,推荐 性价比 手机 3000 以内 拍照 拜托 拜托
451,2022-02-17 21:00:00,京内高校（户籍地是外地）就业的时候，生源地是写“北京生源”还是“京外生源”？,2022,2,京内 高校 户籍地 外地 就业 生源 北京 生源 京外 生源
452,2022-02-17 21:00:00,听说北大要逐步取消学硕统招了 真的假的呀 有同学了解吗,2022,2,听说 北大 取消 学硕 统招 真的假 同学
453,2022-02-17 21:00:00,想问问各位硕士研究生，自己一年补助＋跟导师做项目等等等等能拿到多少？因为学硕太难考了，而专硕太贵，所以不想考研，想考公了,2022,2,问问 硕士 研究生 一年 补助 导师 项目 等等等等 拿到 学硕太难 专硕 太贵 不想 考研 考公
454,2022-02-17 21:00:00,大家有被小学初中老师体罚过的经历嘛，想到就好慎人,2022,2,小学 初中 老师 体罚 经历 想到 好慎人
455,2022-02-17 21:00:00,出入校权限还是账号被禁用 马上开学了 咋办,2022,2,出入 权限 账号 禁用 开学 咋办
456,2022-02-17 21:00:00,19年了都没谈过恋爱，老天爷什么时候给我一个余淮啊😭,2022,2,19 没谈过 恋爱 老天爷 余淮
457,2022-02-17 21:00:00,师兄师姐们觉得为了所谓清北的名头去小众经管类项目值得吗？排名不足以支撑去到光华经管五道口这些清北头牌，研究生阶段又想换个环境。比如北大现农或者燕京学堂、清华社科所这些和留在本院比怎么样呢？,2022,2,师兄 师姐 清北 名头 小众 经管类 项目 值得 排名 不足以 支撑 光华 经管 五道口 清北 头牌 研究生 阶段 换个 环境 北大 现农 燕京 学堂 清华 社科 留在 本院
440,2022-02-17 21:00:00,想问下大家一个月生活费多少啊，我之前本科在三线城市大概1500，来北京半年，基本每个月5000+这个正常吗？我感觉有点多。。。,2022,2,问下 一个月 生活费 本科 三线 城市 1500 北京 半年 5000
439,2022-02-17 21:00:00,男朋友成绩不理想，觉得我影响了他，把我dump了,2022,2,男朋友 成绩 理想 影响 dump
438,2022-02-17 21:00:00,软科把农林经管排全国第一了🤭 上次学科评估还是B+……咱就是说我们的农管到底啥水平啊…,2022,2,软科 农林 经管 全国 第一 上次 学科 评估 农管 水平
437,2022-02-17 21:00:00,2023毕业的话，应该什么时候开始准备选调/公务员考试呢？,2022,2,2023 毕业 选调 公务员 考试
436,2022-02-17 21:00:00,有从广州白云机场回学校的uu们？,2022,2,广州白云机场 学校 uu
435,2022-02-17 21:00:00,街巷的调查手册里说在指定平台上传，指定平台是啥呀😭 😭 😭,2022,2,街巷 调查 手册 指定 平台 上传 指定 平台
434,2022-02-17 21:00:00,学科评估，哲学、政治学怎么了？A变A-还是继续A？,2022,2,学科 评估 哲学 政治学
458,2022-02-17 21:00:00,本科学经济真就对工作一点用都没有呗,2022,2,科学 经济 工作 一点
459,2022-02-17 21:00:00,在家呆久了的朋友们会想念食堂的饭吗？,2022,2,在家 呆久 朋友 想念 食堂
460,2022-02-17 21:00:00,麻了，准备全聚德，家里蹲一年,2022,2,全聚德 家里 一年
491,2022-02-17 21:00:00,想考非法本法硕，师兄师姐有推荐吗qaq目前在文运、华成、众合中纠结。若有强力推荐的老师拜托推推，万分感谢！,2022,2,想考 非法 本法 师兄 师姐 推荐 qaq 文运 华成 众合 纠结 若有 强力 推荐 老师 拜托 推推 万分 感谢
492,2022-02-17 21:00:00,有个京东快递国庆节就到了  但是没发短信给我  就是说开学去拿还有吗……,2022,2,有个 京东 快递 国庆节 发短信 开学
424,2022-02-17 21:00:00,想问一下各位姐妹，假如有两个男生，一个男生是对自己特别好，尊重女生的意愿，例如生不生孩子，长相中上，但家庭没有特别好，比如这种家里没有办法给他全款买上房子，经济压力比较大，可能结婚后要一起奋斗好几年，自己父母可能也不会太同意，情商很高，三观端正。另一个家里比较宝贝，对女生没有那么宠，长相中等，学历和第一个相对差不多，三观也比较端正，有些大男子主义，但是家里比较富裕，有几套房子，婚后不愁吃喝，可能自己父母会比较愿意。各位如果结婚会选择哪一个？,2022,2,姐妹 两个 男生 男生 特别 尊重 女生 意愿 生不生 孩子 长相 家庭 特别 家里 办法 全款 房子 经济 压力 结婚 后要 奋斗 好几年 父母 同意 情商 三观 端正 家里 宝贝 女生 长相 中等 学历 第一个 三观 端正 大男子主义 家里 富裕 几套 房子 婚后 不愁吃 父母 结婚 选择
494,2022-02-17 21:00:00,求购一个二手网球拍，女生用的,2022,2,求购 二手 网球拍 女生
425,2022-02-17 21:00:00,找一个有缘人一起吃肥肠火锅,2022,2,有缘人 肥肠 火锅
426,2022-02-17 21:00:00,从广州白云机场返京算广州花都区旅居史吗？有uu问到政策吗？蹲答案,2022,2,广州白云机场 返京 广州 花都区 旅居 uu 问到 政策 答案
427,2022-02-17 21:00:00,请问转专业难度如何?楼主想转到信息学院。,2022,2,专业 难度 楼主 转到 信息 学院
428,2022-02-17 21:00:00,我也想吃肥肠火锅，身边的人既喜欢臭豆腐又喜欢肥肠的人太少了，每次都是自己一个人去吃，好孤单，有没有一起的啊，本人男。最好是男生一起，女生担心我吃了嘴里臭臭的，会给异性留下不好的印象……………………,2022,2,肥肠 火锅 身边 喜欢 臭豆腐 喜欢 肥肠 人太少 每次 人去 好孤单 男生 女生 担心 嘴里 臭臭 异性 留下 不好 印象
429,2022-02-17 21:00:00,想问一下ruc在选调方面有什么优势呢？（比如是否有某个地方招的rucer比较多）具体的信息哪里可以看到呀,2022,2,ruc 选调 优势 地方 rucer 信息
430,2022-02-17 21:00:00,组织行为学英文刘鑫的课，要求英文17版斯蒂芬人大出版，有哪位师兄师姐有这本书吗，纸质电子均可，孩子求了好多天没求到❤️,2022,2,组织 行为学 英文 刘鑫 英文 17 斯蒂芬 人大 出版 哪位 师兄 师姐 本书 纸质 电子 孩子 好多天 没求
431,2022-02-17 21:00:00,这学期选了游泳课，但是因为冬奥志愿服务可能要错过前面5-6节课，零基础还能学会吗qwq,2022,2,学期 游泳 冬奥 志愿 服务 错过 节课 基础 学会 qwq
432,2022-02-17 21:00:00,应用经济学理论经济学工商管理能维持A+吗,2022,2,经济学 理论 经济学 工商管理
433,2022-02-17 21:00:00,瞧见北京高校几乎全延迟了真的不高兴不平衡emoing,2022,2,瞧见 北京高校 延迟 平衡 emoing
493,2022-02-17 21:00:00,c学的一般对c++影响大吗,2022,2,c++ 影响
478,2022-02-17 21:00:00,请问怎么克服恋爱脑，我从没这么喜欢过一个女孩，整天想的全是女朋友，好想她，可是我们两个人都忙着写毕业论文，想见一面很难。我论文也写不进去😭 😭,2022,2,克服 恋爱 从没 喜欢 女孩 整天 全是 女朋友 两个 毕业论文 想见 很难 论文
499,2022-02-17 21:00:00,国际小学期是紧跟着春季学期的吗？🙏,2022,2,国际 小学 期是 紧跟着 春季 学期
498,2022-02-17 21:00:00,就问，学校现在有多冷？光看气温没概念,2022,2,学校 光看 气温 概念
497,2022-02-17 21:00:00,知乎看到的求职贴，看到一点点人大的人才吸引情况,2022,2,知乎 求职 一点点 人大 人才 吸引 情况
496,2022-02-17 21:00:00,校医院能否进行眼底检查和验光啊？能不能走公费呢，高度近视想去看看,2022,2,校医院 眼底 检查和 验光 公费 高度 近视
495,2022-02-17 21:00:00,人大的同学好！想请问人大经院的经英杯是不是只针对校内的学生呀？,2022,2,人大 同学 人大 经院 经英杯 校内 学生
4000,2022-02-18 21:00:00,实习要求每周三个工作日就是说周一到周五吧？那我如果申请周末和平时某一天上班是否有可行性呢？有没有实践过的uu,2022,2,实习 每周 三个 工作日 周一 周五 申请 周末 平时 上班 可行性 实践 uu
4015,2022-02-18 21:00:00,还有科目成绩没出，这正常吗？。。。,2022,2,科目 成绩
4014,2022-02-18 21:00:00,在喇叭能认识到我们学校的优秀小姐姐吗，研究生社交圈太窄了...有成功的案例吗（本人男,2022,2,喇叭 学校 优秀 小姐姐 研究生 社交圈 太窄 成功 案例
4013,2022-02-18 21:00:00,好奇真的有人成功预约进校了吗？,2022,2,好奇 有人 成功 预约 进校
4012,2022-02-18 21:00:00,本来以为寒假回来她可能会找我复合，但现在后天就要走了，寒假马上结束了，或许真的错过了，不等她了，该做回我自己了，热爱生活，好好学习，祝自己好运。,2022,2,本来 寒假 回来 复合 后天 寒假 结束 错过 热爱生活 好好学习 好运
4011,2022-02-18 21:00:00,想捞品六710的姐妹，lz因为复学即将入住这个宿舍，有认识的uu也麻烦帮忙扩散一下🙏🏻,2022,2,想捞品 710 姐妹 lz 复学 入住 宿舍 uu 麻烦 帮忙 扩散
4008,2022-02-18 21:00:00,友友们 hpv疫苗校医院每次能打多少人呀  看起来感觉一个周期很长 不知道要等几轮呀,2022,2,友友 hpv 疫苗 校医院 每次 周期 很长 几轮
4009,2022-02-18 21:00:00,我就不理解为什么学校管校外过夜，周末回个家都费劲，其它学校都不这样啊,2022,2,理解 学校 校外 过夜 周末 回个 费劲 学校
4016,2022-02-18 21:00:00,街巷中国查重率多少比较合适呀 或者说有哪些比较靠谱的查重app 很多都是自己查资料，访谈总结或者是个人感想 就怕超,2022,2,街巷 中国 查重率 合适 或者说 查重 app 查资料 访谈 感想
4007,2022-02-18 21:00:00,有uu今天预约进校，成功传上去附近的吗？我这里一直转圈圈，不知道怎么回事,2022,2,uu 预约 进校 成功 传上去 转圈圈 怎么回事
4006,2022-02-18 21:00:00,求问江苏的uu们如果从虹桥机场去北京的话，会不会因为行程码上有无锡/南通被限制上飞机….,2022,2,求问 江苏 uu 虹桥机场 北京 行程 码上 无锡 南通 飞机
4010,2022-02-18 21:00:00,快开学了，大家睡眠质量如何,2022,2,开学 睡眠 质量
4005,2022-02-18 21:00:00,苏州街地铁站是在哪个口下来着？,2022,2,苏州街 地铁站
4017,2022-02-18 21:00:00,请问大家校医院预约🉑九价是什么时候呢？？要去校医院里预约吗？还是线上可以预约呀？能约上吗？(•̥́_•ૅू˳),2022,2,校医院 预约 九价 校医院 预约 线上 预约
4019,2022-02-18 21:00:00,求问：肖媛妩的中国音乐赏析给分如何,2022,2,求问 肖媛妩 中国 音乐 赏析
4034,2022-02-18 21:00:00,啥时候放暑假啊今年,2022,2,啥时候 放暑假
4033,2022-02-18 21:00:00,真心想知道法院的师兄师姐们的大二是怎么过来的，毛概，大创，小创，街巷，还有下个学期30起步的硬核专业课，这个寒假幸福感为0好吗，恨不得直接退学，这个苦还要吃多久。。。,2022,2,心想 法院 师兄 师姐 大二 毛概 大创 小创 街巷 下个 学期 30 起步 硬核 专业课 寒假 幸福感 恨不得 退学 多久
4032,2022-02-18 21:00:00,如果大一上学完了太极拳，大一下没抢到游泳课，可以选择不上体育课吗？,2022,2,大一 上学 太极拳 游泳 选择 不上 体育课
4031,2022-02-18 21:00:00,excel自学有资源推荐吗😥,2022,2,excel 自学 资源 推荐
